providers,urc_code,urc_cat,metric,rank,n_tracts,n_counties,n_missing,pop,mean,pop_weighted_mean,sd,p025,p250,median,p750,p975,min,max
OTP,3,Medium metro (3),driving_time,20,14707,371,0,65871172,267.9079200380771,282.96535048488283,1208.2748147811517,52.12,104.67,160,232.44,440.5535,28.92,16791.78
OTP,4,Small metro (4),driving_time,20,6612,356,0,29147268,261.02401542649727,273.36222125277743,908.3787923310978,77.2365,138.125,190.635,261.345,477.7922499999993,56.15,17109.18
OTP,56,Rural (5-6),driving_time,20,12078,1963,0,45749040,312.9996713031959,298.37802335743004,1038.8025980374437,92.394,158.16500000000002,218.42,298.8475,594.6134999999994,47.57,18007.28
OTP,5,Micropolitan (5),driving_time,20,6586,639,0,26947463,248.1119541451564,249.9709572849214,553.5643479954749,87.5475,142.8825,201.615,285.1175,525.68125,47.57,14333.82
OTP,6,Non-core (6),driving_time,20,5492,1324,0,18801577,390.81294610342314,367.7577153868529,1412.3820716320445,108.99375,186.1225,239.70999999999998,316.9175,689.4749999999973,66.04,18007.28
OTP,99,All,geodesic_km,1,73031,3140,0,320880696,21.10961033627324,19.506294472390497,40.115619869927684,0.7969582383230553,3.7160388885793227,8.266927857501353,21.863074252737295,116.80544779649856,0.013759906405398698,1955.1754640870731
OTP,1234,Urban (1-4),geodesic_km,1,60869,1166,0,274809784,11.66471837695904,11.953121395349806,19.35463438791424,0.7328082589555412,3.23909113376114,6.551057076090967,13.383875916241811,51.97924753527295,0.013759906405398698,1955.1754640870731
OTP,1,Large central metro (1),geodesic_km,1,22670,68,0,98871617,5.932539155472105,6.363788144436463,5.773340003765289,0.5211239309436247,2.256022557018376,4.268389581975596,7.772434366102097,20.50325551018347,0.0217737640366011,108.24761303191825
OTP,2,Large fringe metro (2),geodesic_km,1,16595,368,0,79764236,12.112477194563382,12.358010350641248,11.584311106304678,1.0663392374614626,4.428371712427614,8.432759489909849,15.574048109304268,44.819987719551975,0.12391882305429343,134.70953828172216
OTP,3,Medium metro (3),geodesic_km,1,14951,372,0,66861232,13.060485304078782,13.240686914746759,21.34138094476311,0.9327312497251643,3.9390240605843054,8.111869722577257,16.492511585426932,51.84573612613772,0.013759906405398698,1955.1754640870731
OTP,4,Small metro (4),geodesic_km,1,6653,358,0,29312699,26.943515016910567,26.767265305414483,40.06787022598509,1.2027056231366169,5.135430432259904,13.619808804853548,32.75967262905413,129.2760268025792,0.0555965749018419,378.4334704748637
OTP,56,Rural (5-6),geodesic_km,1,12162,1974,0,46070912,68.37988896408905,64.56044625076571,71.4698153007822,3.041569743492009,31.817537489575294,51.83811775209216,84.7497540640047,226.4630428422687,0.05122070806900758,1649.7402556963357
OTP,5,Micropolitan (5),geodesic_km,1,6654,641,0,27214881,58.81617880858816,58.15528749710285,61.41358417498352,2.1124081567023847,23.652630158091412,44.38825119667827,75.62857691808509,205.87042863999176,0.07186345260668894,967.7449627518848
OTP,6,Non-core (6),geodesic_km,1,5508,1333,0,18856031,79.93343423908958,73.8050021844637,80.49365460437677,14.310988397982292,40.664246954884085,60.46532199469528,93.581827927626,248.97051855018313,0.05122070806900758,1649.7402556963357
OTP,99,All,geodesic_km,2,73031,3140,0,320880696,34.84446912828549,33.01661870253624,51.63618021097692,1.8373572042069075,7.410052632219169,15.848223525355746,43.74931406371937,173.00891650860842,0.05870692024517141,1957.1591014514022
OTP,1234,Urban (1-4),geodesic_km,2,60869,1166,0,274809784,22.699212188331515,23.22146423207585,32.39451233692151,1.6746238605802568,6.493729735296673,12.363738068256161,25.74025919008307,106.77636243158682,0.05870692024517141,1957.1591014514022
OTP,1,Large central metro (1),geodesic_km,2,22670,68,0,98871617,9.612985931340344,10.300416487817389,8.825453087115411,1.122513904435277,4.19005333301768,7.242814997316278,12.244401423220534,32.09629856718614,0.05870692024517141,132.01577877037073
OTP,2,Large fringe metro (2),geodesic_km,2,16595,368,0,79764236,18.477058874629442,18.788585351064732,14.391006831245575,3.0768225944728824,8.641546990864818,14.133875317747881,23.593222461686512,58.0050624015755,0.23684812483630108,141.54837489916864
OTP,3,Medium metro (3),geodesic_km,2,14951,372,0,66861232,26.548266718831858,26.9810912493524,33.16011116235289,2.4802711702302815,8.310504437283743,16.602872716119006,33.42683476574042,103.94956084971686,0.11204405119466658,1957.1591014514022
OTP,4,Small metro (4),geodesic_km,2,6653,358,0,29312699,69.17210700290617,70.29105638385374,59.39373697874588,5.359257524145432,32.857582035965414,52.637767374806806,80.75595380979122,244.7127687680427,1.2468176734354919,445.7266582809003
OTP,56,Rural (5-6),geodesic_km,2,12162,1974,0,46070912,95.62967260452776,91.44403347292013,79.53544258455851,23.267074791043246,51.8547875157686,73.9351566187758,115.1483482493729,282.1908086316254,1.0724736859493285,1651.69584909529
OTP,5,Micropolitan (5),geodesic_km,2,6654,641,0,27214881,86.50089098929391,86.12375782936016,67.23537710514124,19.624749399210152,46.67900017520391,67.06278280326248,107.91760676916161,243.41631836702277,1.0724736859493285,996.5652356709918
OTP,6,Non-core (6),geodesic_km,2,5508,1333,0,18856031,106.65779767129719,99.1227792559899,91.02566430627019,29.643185891499034,58.61085811373914,81.28519989820973,121.93379841873939,317.2853511558194,1.2442880582828748,1651.69584909529
OTP,99,All,geodesic_km,3,73031,3140,0,320880696,46.10993520777139,43.99904237436233,61.70871741883316,2.7193603483046367,10.498258221937135,22.409947094607205,61.454394010172464,211.3953155578177,0.14180798728062996,2105.6164005867786
OTP,1234,Urban (1-4),geodesic_km,3,60869,1166,0,274809784,32.52237236816283,33.03421265707181,43.12826008079927,2.4808652199425456,9.105523446020856,17.25826570183803,37.42639212143177,160.0673336449699,0.14180798728062996,2105.6164005867786
OTP,1,Large central metro (1),geodesic_km,3,22670,68,0,98871617,12.622344754695039,13.339075565054586,11.504574150286286,1.6288283069556113,5.634461734927901,9.376418336436732,15.60020985020361,43.77878747753677,0.14180798728062996,134.67483510637686
OTP,2,Large fringe metro (2),geodesic_km,3,16595,368,0,79764236,22.687347127128543,22.84372152074273,15.692508657467757,4.960773917423875,11.785758477827972,18.131488860376958,28.670601566789763,64.82844221112511,1.2242029288421303,144.13979402668957
OTP,3,Medium metro (3),geodesic_km,3,14951,372,0,66861232,48.36729832851963,48.917227748276055,51.03610306791894,4.4335770483730315,14.815419709259231,29.805426166606264,66.70562967241321,188.25178750565806,0.49607796520291253,2105.6164005867786
OTP,4,Small metro (4),geodesic_km,3,6653,358,0,29312699,89.25593344421637,90.96708449551882,68.74903515620733,12.886685706151521,47.16678635705951,72.78183026405105,104.48454702501475,274.7496685478916,1.8939618748309968,463.18777055858396
OTP,56,Rural (5-6),geodesic_km,3,12162,1974,0,46070912,114.11366506175376,109.4034885942546,89.49299736550259,31.20362799197118,62.902366901669026,87.69146471475833,133.82520579894336,338.15885763423336,1.6497746625339882,1686.8617422830634
OTP,5,Micropolitan (5),geodesic_km,3,6654,641,0,27214881,103.76671011006042,103.54413022389342,78.28215408520691,27.41693282422675,56.42153469378836,79.50261542249385,125.89896764492062,313.8158726773459,1.6497746625339882,1000.1157934100792
OTP,6,Non-core (6),geodesic_km,3,5508,1333,0,18856031,126.61341783019375,117.86029166090917,99.98567385660381,38.834349785788405,71.48065053541599,97.34609164187188,144.6308983331234,378.7572890332942,17.53401863223036,1686.8617422830634
OTP,99,All,geodesic_km,4,73031,3140,0,320880696,56.707061614455284,54.355739471390685,73.24474585845742,3.3636726969863986,13.451229901816244,29.630067954327597,74.82285887970437,256.1853110022753,0.28968182561526834,2297.0685679316966
OTP,1234,Urban (1-4),geodesic_km,4,60869,1166,0,274809784,42.3571217055066,42.78503220434856,55.828013785784584,3.096845783333755,11.595184197743864,22.75924188668126,50.4161289450387,198.62600982962596,0.28968182561526834,2297.0685679316966
OTP,1,Large central metro (1),geodesic_km,4,22670,68,0,98871617,15.906084473437334,16.592820949723794,15.297057574935112,1.9650569870746137,6.928206670811024,11.419859267007741,19.256562109612496,68.45894440017085,0.28968182561526834,140.62831194548838
OTP,2,Large fringe metro (2),geodesic_km,4,16595,368,0,79764236,26.69447979072001,26.863709379751203,17.74537899666059,6.3848870026107365,14.557171106919242,21.964739037323813,33.08230760987059,74.51638313297605,2.09197809192217,159.9756486715779
OTP,3,Medium metro (3),geodesic_km,4,14951,372,0,66861232,72.05950015071967,72.50177359928266,73.45392849698322,6.392535152174906,25.410264515310406,48.92006680933098,92.57934784351697,310.85083871463814,1.2480084394213873,2297.0685679316966
OTP,4,Small metro (4),geodesic_km,4,6653,358,0,29312699,104.80809066575208,106.6727175407629,77.00900959017127,26.396316696480255,57.670334450992016,84.42450946769884,124.06768233598605,307.01775689481354,15.613342230057603,533.3752786050178
OTP,56,Rural (5-6),geodesic_km,4,12162,1974,0,46070912,128.52637524032252,123.37420311246372,102.11700474005251,36.667257562788066,70.70682285341478,98.26375546349706,149.45511603677477,385.45029583852295,15.721949498259287,1891.1626605477286
OTP,5,Micropolitan (5),geodesic_km,4,6654,641,0,27214881,115.82276412005629,115.68270540852578,87.1057016714033,32.29321160604949,64.06517055417041,89.28177691965519,139.10281059965735,338.19794640966296,15.721949498259287,1045.9298160381718
OTP,6,Non-core (6),geodesic_km,4,5508,1333,0,18856031,143.8731124215592,134.4753301059675,115.89131301370223,45.000487676234926,80.5926967707241,110.81685369788505,162.37641201021063,455.2483277024429,19.198592298878275,1891.1626605477286
OTP,99,All,geodesic_km,5,73031,3140,0,320880696,85.20747027082992,81.66342219537732,288.00201417616177,3.897106287743614,15.851565200388674,36.169025093272865,86.80089042681865,296.4270462385223,0.38805959598675627,4187.0596678568945
OTP,1234,Urban (1-4),geodesic_km,5,60869,1166,0,274809784,68.82252849262771,68.12977047288467,277.4743680712169,3.561296273894259,13.713422855915509,27.350067720045665,64.35179134590769,227.16219569457547,0.38805959598675627,4187.0596678568945
OTP,1,Large central metro (1),geodesic_km,5,22670,68,0,98871617,19.651754290030514,20.2026675039514,20.509892998665837,2.254306784167516,8.12427047120293,13.30891825308786,22.290034452698357,98.5187664992366,0.38805959598675627,147.95234493235168
OTP,2,Large fringe metro (2),geodesic_km,5,16595,368,0,79764236,30.334186147979946,30.501825448194623,20.798784679316352,7.6347331012642154,16.517657663002296,24.646858351653098,36.95069931021036,92.21029469585936,3.0908552699317973,166.20706781354576
OTP,3,Medium metro (3),geodesic_km,5,14951,372,0,66861232,152.63306635322593,149.99399015996482,503.05557656771435,8.30585136405112,34.78061762882318,67.4128850485706,105.14592526698587,326.44834370714295,1.8562496105216078,4187.0596678568945
OTP,4,Small metro (4),geodesic_km,5,6653,358,0,29312699,144.03132765518663,145.44956524209044,316.0069706199488,33.84293878474909,67.18924874788641,94.39160258968046,142.31566719877029,453.0832516795348,18.09119243174,3802.8023002496
OTP,56,Rural (5-6),geodesic_km,5,12162,1974,0,46070912,167.21166539477247,162.39071291168506,323.5421327582945,41.61877930407682,77.40112069450868,108.30826531611369,165.54680000121462,471.1749215648056,16.889662961637296,4022.493897138391
OTP,5,Micropolitan (5),geodesic_km,5,6654,641,0,27214881,162.81817231208484,162.29789676210459,378.88475793453165,37.201326534128356,69.47979411983442,98.11695362630829,153.84061003290583,413.7161407998358,16.889662961637296,4022.493897138391
OTP,6,Non-core (6),geodesic_km,5,5508,1333,0,18856031,172.51927305130906,162.52467431987907,240.1732917596682,49.965555276921634,87.33716781270743,121.237234581059,179.58879848619483,545.1562088692676,19.943252809372265,3581.2875752099285
OTP,99,All,geodesic_km,6,73031,3140,0,320880696,92.73735457619765,89.19229928628248,289.99467286658074,4.451865770776082,18.5362886474326,41.941501575617444,98.49658862839854,320.64727370739985,0.5595637660025968,4190.058135947272
OTP,1234,Urban (1-4),geodesic_km,6,60869,1166,0,274809784,75.8311158282239,75.24746733986284,279.2932236195978,4.07220417118892,15.912913550463747,31.20379914377274,74.32835378780271,269.4109467721988,0.5595637660025968,4190.058135947272
OTP,1,Large central metro (1),geodesic_km,6,22670,68,0,98871617,23.100552959990857,23.64950927419703,23.419339089538592,2.5944370648262387,9.259345060789713,15.515552731362181,25.877272916684834,103.92285313194827,0.5595637660025968,170.919110531443
OTP,2,Large fringe metro (2),geodesic_km,6,16595,368,0,79764236,33.88397096824528,34.09004908534727,24.098217433287207,8.44772270438856,18.600633964490054,27.004565840027283,40.63846763841474,114.98018672698268,3.2213786616147013,184.919277190137
OTP,3,Medium metro (3),geodesic_km,6,14951,372,0,66861232,167.39306423022646,165.18607428133103,504.05095519851426,10.477881580205008,41.85173273649339,78.73354636699607,125.84709624000004,394.8687825019393,2.3473012950012073,4190.058135947272
OTP,4,Small metro (4),geodesic_km,6,6653,358,0,29312699,154.37794261551502,156.1358736303973,317.127336744764,38.77858598833656,73.84550209996208,104.06183884149749,152.4169396575681,459.24269615900926,22.36034488068671,3803.8446382091356
OTP,56,Rural (5-6),geodesic_km,6,12162,1974,0,46070912,177.3505634522389,172.37225142423625,325.58535180364623,45.15979169973961,84.02836192549648,117.32888802428127,178.84655075775606,494.04307205126634,20.9877082211185,4053.9765866250423
OTP,5,Micropolitan (5),geodesic_km,6,6654,641,0,27214881,172.12659398757893,171.74779317141102,380.39253136769787,40.51168579949568,75.01926077958335,106.62072714019978,164.97743108042664,442.5668742129663,22.70133236428429,4053.9765866250423
OTP,6,Non-core (6),geodesic_km,6,5508,1333,0,18856031,183.6614372390667,173.27353107529888,243.32634682651016,54.58869541332359,94.83139627362684,130.0174015336047,190.59410109705024,572.1770617780396,20.9877082211185,3593.7451670515816
OTP,99,All,geodesic_km,7,73031,3140,0,320880696,99.1882792489228,95.40676657002753,291.4144563037623,4.906867837171879,20.516905477623375,47.521863679836,105.7438128942805,351.3610855348243,0.6767553018792413,4236.885755722486
OTP,1234,Urban (1-4),geodesic_km,7,60869,1166,0,274809784,81.69560898435945,81.01005428998879,280.5355648476642,4.503612835184312,17.647575550066808,36.40449699667086,83.25074289963437,276.1993685940024,0.6767553018792413,4236.885755722486
OTP,1,Large central metro (1),geodesic_km,7,22670,68,0,98871617,27.21044174798408,27.52643868578578,28.51706327211832,2.8536770670817355,10.371659357478949,17.197546683975855,32.26706681851834,109.6950764140401,0.6767553018792413,182.97073345368221
OTP,2,Large fringe metro (2),geodesic_km,7,16595,368,0,79764236,37.9604438919962,38.021858631980244,28.599261971286314,8.924508838336342,20.355580850002262,29.908527800480606,44.77565044923999,131.0026149277365,3.436592467450392,214.58623100288492
OTP,3,Medium metro (3),geodesic_km,7,14951,372,0,66861232,176.57331774946329,174.6407856197938,504.6379397913803,12.019956373500518,47.7519936584096,86.7312759710864,136.34523981887196,409.0701480366856,2.4990252232997943,4236.885755722486
OTP,4,Small metro (4),geodesic_km,7,6653,358,0,29312699,163.22983147185835,164.81898951297148,318.1479306194821,41.498888961899006,82.582506014038,111.862087858756,160.36590329306316,481.82184684544444,23.78731218761786,3809.5732219557012
OTP,56,Rural (5-6),geodesic_km,7,12162,1974,0,46070912,186.7364905902899,181.2821534516155,326.91836288530266,48.46855874270597,89.06707266233761,126.07855918597383,189.60262211916174,529.9103788907104,26.41300187615431,4055.8928847105662
OTP,5,Micropolitan (5),geodesic_km,7,6654,641,0,27214881,180.4696538554768,179.98834717407956,380.72181387523375,43.78037543718952,80.02576952105457,113.30140769107318,177.26588237193255,475.3875592567895,26.41300187615431,4055.8928847105662
OTP,6,Non-core (6),geodesic_km,7,5508,1333,0,18856031,194.30721165663817,183.14950209355362,246.56381472179282,58.36449025363889,101.92999749575785,139.58291524765997,202.66509765223614,610.8453458215118,26.88875897650911,3616.3753292337806
OTP,99,All,geodesic_km,8,73031,3140,0,320880696,104.96998002978532,101.01975330912782,292.526639380797,5.406697677321962,22.71989227059747,53.70564338876068,114.67234165955293,358.7112520134988,0.9054976628830429,4570.974517150837
OTP,1234,Urban (1-4),geodesic_km,8,60869,1166,0,274809784,87.22744481377251,86.41260519215074,281.49744514251626,4.964337627742248,19.535034647978936,41.18397377413903,94.0364087992338,301.5760992567448,0.9054976628830429,4570.974517150837
OTP,1,Large central metro (1),geodesic_km,8,22670,68,0,98871617,32.16381049214644,32.05766075331709,34.168064594584685,3.1402798078255048,11.438720706060508,19.351660370141733,39.35355078281328,136.54931384853222,0.9054976628830429,191.53537607930585
OTP,2,Large fringe metro (2),geodesic_km,8,16595,368,0,79764236,42.421649940819805,42.41193099293618,32.83558010570433,9.77359539103178,21.944488846214753,32.36041869758645,50.461646387014035,141.28150475860775,3.6433943876972585,229.6543765883654
OTP,3,Medium metro (3),geodesic_km,8,14951,372,0,66861232,183.54964790488614,181.68492733622693,505.1663082435078,13.446752074514555,52.5193384325246,94.12323841091701,146.0715121485983,422.31998783920903,3.577364090921791,4570.974517150837
OTP,4,Small metro (4),geodesic_km,8,6653,358,0,29312699,170.1571753973698,172.17122385582573,319.0714109885331,44.79650848042665,88.0694151539266,116.97475508713944,167.99658836252462,488.1940274586212,27.027089025160908,3809.9176295116436
OTP,56,Rural (5-6),geodesic_km,8,12162,1974,0,46070912,193.7687282672038,188.15037531379923,328.3371350079834,50.91247843590711,94.55084614449012,133.21540733368715,197.45101282946445,536.614604960855,27.05602782329322,4055.982409068496
OTP,5,Micropolitan (5),geodesic_km,8,6654,641,0,27214881,186.76956828274632,186.3377139743974,380.7090753703225,46.23738171608527,85.56118537149274,119.64764937470724,186.0018360071992,479.79910801758143,28.813356575546607,4055.982409068496
OTP,6,Non-core (6),geodesic_km,8,5508,1333,0,18856031,202.2241404924362,190.76658668113947,250.66403712534736,62.12763264699471,108.27863747071322,147.20798365082396,211.92833120618678,633.2717503590102,27.05602782329322,3623.8192161314328
OTP,99,All,geodesic_km,9,73031,3140,0,320880696,110.46840089628716,106.44757122814399,293.1390376395024,5.864630567583413,24.654506143301226,60.38449220326985,122.95461200729846,362.59668571042823,0.9214458186906267,4899.199695434235
OTP,1234,Urban (1-4),geodesic_km,9,60869,1166,0,274809784,92.5472568741792,91.70248832803955,282.03581738103867,5.380763595232678,21.354034758102507,45.33385921060607,103.9188796699016,312.3319625498397,0.9214458186906267,4899.199695434235
OTP,1,Large central metro (1),geodesic_km,9,22670,68,0,98871617,36.39762637304513,36.08137975251943,38.36166269145866,3.3335732030319147,12.631986686683854,21.515098539337117,45.575316367153555,147.98821996435095,0.9214458186906267,205.68783492509579
OTP,2,Large fringe metro (2),geodesic_km,9,16595,368,0,79764236,48.44845786288581,48.475044576037845,38.945672008176025,10.328476558457703,23.35765507009461,34.70300614145176,57.58406607540735,153.72512662270992,4.190559869149428,237.2889251274194
OTP,3,Medium metro (3),geodesic_km,9,14951,372,0,66861232,189.43004842876283,187.47644447081166,505.1545866792386,15.31898933198355,57.07975087059555,102.2364120722393,155.0203593267392,443.98607384323174,5.624561944157561,4899.199695434235
OTP,4,Small metro (4),geodesic_km,9,6653,358,0,29312699,176.1542126115222,178.4835884951009,319.16709896741,46.66224080645369,92.92406841496293,122.25189443563409,175.42261665363452,491.5641640717169,31.54127935531419,3809.9559937336703
OTP,56,Rural (5-6),geodesic_km,9,12162,1974,0,46070912,200.16105962689807,194.40096461527287,329.01238479411364,53.31280552117459,99.53474114135102,140.5277542323377,206.20638924999128,551.5549692409517,27.157452863175717,4058.3682365423288
OTP,5,Micropolitan (5),geodesic_km,9,6654,641,0,27214881,192.90145505830512,192.34183002807603,380.8310111623231,49.318018974217466,90.17971043722041,124.94296082144588,193.00627653364586,492.7769759831898,29.182798515453676,4058.3682365423288
OTP,6,Non-core (6),geodesic_km,9,5508,1333,0,18856031,208.93110479745317,197.37291044807012,252.3699063256335,65.07363418470098,114.61343045814704,155.01725938077797,219.74988624003385,641.9475389969882,27.157452863175717,3660.3606005608167
OTP,99,All,geodesic_km,10,73031,3140,0,320880696,115.55870312523058,111.4194586705173,293.6288873070128,6.232127766559097,26.832574158036522,64.14343763262778,132.3160775697991,367.63634646116554,0.9803826813141497,4901.96832431702
OTP,1234,Urban (1-4),geodesic_km,10,60869,1166,0,274809784,97.43898756702539,96.5005566514284,282.55180816070464,5.734107728892495,23.471825878669744,48.336639103230624,110.67346643303325,316.2971972321538,0.9803826813141497,4901.96832431702
OTP,1,Large central metro (1),geodesic_km,10,22670,68,0,98871617,40.16225550164726,39.710178601404785,42.335472564499376,3.5538030281931556,13.860010638682546,24.197830534717173,49.123237939033544,177.62516893984542,0.9803826813141497,216.6302035261287
OTP,2,Large fringe metro (2),geodesic_km,10,16595,368,0,79764236,53.38121828807265,53.20873138954996,45.32022521430624,10.9296540113217,24.93335749885121,36.961078945253696,60.90821478989625,198.45383181503686,4.387003122796286,248.57730882860469
OTP,3,Medium metro (3),geodesic_km,10,14951,372,0,66861232,195.25626531649067,193.30678421562047,504.7888750229416,17.5066313878376,60.9741840427852,107.46048375253875,162.77328349002076,450.70864066904903,8.085440779470996,4901.96832431702
OTP,4,Small metro (4),geodesic_km,10,6653,358,0,29312699,182.68415177476442,185.04621512839543,319.08989575916024,48.928045594431836,97.53755978069715,130.35799878219564,185.47976853607184,496.1113247090663,32.47057001901383,3810.7738956295225
OTP,56,Rural (5-6),geodesic_km,10,12162,1974,0,46070912,206.24518284175682,200.40967100629615,329.0927084891494,56.70479159242018,103.69618768086174,146.98651711235345,214.32357050547782,553.5664823173822,28.93837158323568,4059.848819908882
OTP,5,Micropolitan (5),geodesic_km,10,6654,641,0,27214881,198.8169777017903,198.24955405020307,380.62438245002215,52.41701159944476,93.82339126760787,131.3807279331741,201.09087498372736,498.8652495319801,30.40950576057096,4059.848819908882
OTP,6,Non-core (6),geodesic_km,10,5508,1333,0,18856031,215.21890778753334,203.52736453926482,252.9639818919181,69.46969450269667,120.59328774447306,163.20064366384634,226.48496411373367,646.7600942315821,28.93837158323568,3661.9192763233136
OTP,99,All,geodesic_km,11,73031,3140,0,320880696,120.32312479027512,116.13936812099247,294.0432605527173,6.566712453621435,29.33513437900635,70.27600369517363,137.56124078878653,376.54833276621855,1.4361376445895528,4946.758201487969
OTP,1234,Urban (1-4),geodesic_km,11,60869,1166,0,274809784,101.8883460713068,100.96784853411285,282.8797252430075,6.0912059654150355,25.75489653004695,53.040109413439296,115.81657754008481,319.9874092858779,1.4361376445895528,4946.758201487969
OTP,1,Large central metro (1),geodesic_km,11,22670,68,0,98871617,44.265915692257316,43.951643702764116,44.95690145802558,3.7829299558064715,15.010503787223932,27.034968465052273,56.44427719004322,195.72383407914916,1.4361376445895528,227.8344347987428
OTP,2,Large fringe metro (2),geodesic_km,11,16595,368,0,79764236,56.55402803073394,56.39618446837358,47.89876344480414,11.25684753358268,26.531700958722723,39.225995575936,64.27591679466346,208.52317454274885,4.483580082124474,263.46010903083754
OTP,3,Medium metro (3),geodesic_km,11,14951,372,0,66861232,200.95628800838222,198.99910430073163,504.33949267394485,22.855838382425787,65.9226502801148,111.94014419016263,168.79535343949482,457.8299097142607,9.294318943045363,4946.758201487969
OTP,4,Small metro (4),geodesic_km,11,6653,358,0,29312699,188.68508508756167,190.96360645690845,319.24009637350576,52.667640297093044,101.53339943897333,135.11217396136107,192.7612303745536,500.0695405681082,36.66931155379956,3810.919173933236
OTP,56,Rural (5-6),geodesic_km,11,12162,1974,0,46070912,212.5864487373959,206.63642666895782,329.3785051391078,59.728886064684175,108.35876452797103,152.58278528626533,223.5940039430824,557.251951443994,29.308000075139542,4060.5169089795554
OTP,5,Micropolitan (5),geodesic_km,11,6654,641,0,27214881,204.86550357896823,204.31136977362672,380.81375167071724,56.19583106654463,98.89991777669499,136.42884092063161,208.10524279969462,515.7968712224358,31.14743903258767,4060.5169089795554
OTP,6,Non-core (6),geodesic_km,11,5508,1333,0,18856031,221.91382148325243,209.99217776655973,253.41728204288523,71.45923641815662,126.19939045953555,169.67796129569234,234.01151142860198,658.5430712703933,29.308000075139542,3668.912707359133
OTP,99,All,geodesic_km,12,73031,3140,0,320880696,125.37017868896767,121.1316458576143,294.34386873711304,6.954503059001378,31.751619634342568,77.0088759567455,143.21796977208197,380.39452019273347,1.6145466189735098,4966.90239493785
OTP,1234,Urban (1-4),geodesic_km,12,60869,1166,0,274809784,106.85050800437814,105.89289267022885,283.1904334932333,6.437330558772149,27.88638307214721,57.97031676614128,124.20173851747673,326.3016076122762,1.6145466189735098,4966.90239493785
OTP,1,Large central metro (1),geodesic_km,12,22670,68,0,98871617,50.09800299549517,49.79495825538312,50.53751451120551,3.959903958163302,16.01274329012067,29.725928400574773,65.86829926508688,201.9257384151848,1.6145466189735098,269.6030657565053
OTP,2,Large fringe metro (2),geodesic_km,12,16595,368,0,79764236,60.65374594061505,60.383031508015115,51.81281760031393,11.696036965944884,28.052245984580082,41.75627700277476,71.04742970340246,224.66225793083407,4.483580082124474,299.37745854101206
OTP,3,Medium metro (3),geodesic_km,12,14951,372,0,66861232,205.74833629133235,203.83127063771198,503.93838017454567,25.91571226018945,70.57966790707562,116.44629899408879,173.30694000688885,461.2176864304468,10.014584397053005,4966.90239493785
OTP,4,Small metro (4),geodesic_km,12,6653,358,0,29312699,193.2165269854803,195.55615366977773,319.27311709137524,55.08237667182269,105.76247799810493,139.90129341754147,197.17315559697843,501.5471561424189,37.18394431836082,3811.179749396321
OTP,56,Rural (5-6),geodesic_km,12,12162,1974,0,46070912,218.0583742900432,212.029748153803,329.51139676199256,62.48238825061226,112.83747613966675,158.66452937895372,231.03401713864412,564.6894555287134,29.822140780635685,4061.117171778569
OTP,5,Micropolitan (5),geodesic_km,12,6654,641,0,27214881,209.98247170675242,209.38003447139104,380.66454410040325,58.85332699912585,102.27099406226945,141.93378906585042,214.7683506880874,529.9441988863525,33.4653785422556,4061.117171778569
OTP,6,Non-core (6),geodesic_km,12,5508,1333,0,18856031,227.8145572583106,215.85407590076701,254.03932832095947,72.91717733015902,130.90148070065553,175.82520781028842,242.8707412462444,669.5867659851042,29.822140780635685,3671.6398178251975
OTP,99,All,geodesic_km,13,73031,3140,0,320880696,130.0221624427664,125.77386816750284,294.70078896433336,7.271950489604806,34.3004051807177,82.76565442766,149.09050781209868,386.53652476658897,1.7145384864813311,4971.296132432993
OTP,1234,Urban (1-4),geodesic_km,13,60869,1166,0,274809784,111.28387735974957,110.34749181329053,283.4782749598061,6.791706094328671,30.004613904577482,63.62339934246768,130.50809449618433,344.0157837813301,1.7145384864813311,4971.296132432993
OTP,1,Large central metro (1),geodesic_km,13,22670,68,0,98871617,55.020240585068585,54.85159018590188,53.27767173948251,4.151517521690867,16.768057368539115,33.22318913921161,77.33913051546021,213.6557365895324,1.7145384864813311,269.9941772192511
OTP,2,Large fringe metro (2),geodesic_km,13,16595,368,0,79764236,63.29176726566627,63.05025219695747,53.102378471438456,12.484309875664774,29.55920921037241,43.500709496129346,74.98045620900879,228.04962028790374,4.547162379225412,300.60571106911533
OTP,3,Medium metro (3),geodesic_km,13,14951,372,0,66861232,210.75366510189764,208.84692674425355,503.47650993595096,27.884084029676387,75.98370592022172,122.25673711574468,179.0151196528621,467.08607435311905,13.360242020129792,4971.296132432993
OTP,4,Small metro (4),geodesic_km,13,6653,358,0,29312699,199.17699567636978,201.5640714564876,320.01859149450837,58.127259053944215,109.35685220233728,144.73359389757996,204.80616676601744,542.0340593848068,38.882486251030436,3811.2108493127316
OTP,56,Rural (5-6),geodesic_km,13,12162,1974,0,46070912,223.8044905728561,217.79112959709624,329.81678439557743,65.0160939128447,117.52427035344975,164.68924416662145,237.33150576196937,595.9840958785409,30.132967922552385,4061.5288105559466
OTP,5,Micropolitan (5),geodesic_km,13,6654,641,0,27214881,215.23302759889194,214.77548614934673,380.5802117094592,61.49697880359031,105.52154275509758,147.9690608691968,220.5517732971702,534.9851095847644,34.21653123311737,4061.5288105559466
OTP,6,Non-core (6),geodesic_km,13,5508,1333,0,18856031,234.15934072332044,222.14360322046545,255.02189329614572,75.20167499076862,135.15530128877032,182.50068318474774,249.85296907308464,682.5113538594856,30.132967922552385,3677.745853089474
