providers,urc_code,urc_cat,metric,new_rank,n_tracts,n_counties,n_missing,pop,mean,pop_weighted_mean,sd,p025,p250,median,p750,p975,min,max
OTP,2,Large fringe metro (2),driving_time,16,16595,368,0,79764236,54.62388972582103,54.658750851321386,40.403387619515655,13.0085,28.465,41.89,64.025,168.52249999999995,0.81,355.52
OTP,3,Medium metro (3),driving_time,16,14971,372,244,66957575,202.3101942011272,215.51936768135042,1200.1727022813793,18.866,58.2,95.47,157.695,313.47600000000006,1.29,16653.52
OTP,4,Small metro (4),driving_time,16,6653,358,41,29312699,193.70756957047792,205.07641206407405,903.024775474435,50.47925000000001,91.1575,121.81,174.89499999999998,386.25424999999973,5.04,17027.58
OTP,56,Rural (5-6),driving_time,16,12166,1976,85,46093332,244.19839251717573,230.4660453051374,1032.2631182000102,62.77,107.77,151.73,217.14,478.7,32.46,17858.53
OTP,5,Micropolitan (5),driving_time,16,6654,641,68,27214881,182.36858184026724,183.99679024626548,546.9329034551183,59.12,96.2025,134.95,202.79000000000002,403.40999999999997,34.91,14218.42
OTP,6,Non-core (6),driving_time,16,5512,1335,17,18878451,318.3041492265696,297.0177734176281,1405.103334797393,74.81700000000001,125.67500000000001,168.58,232.22,575.4275,32.46,17858.53
OTP,99,All,driving_time,17,73056,3142,370,321004407,127.10371625897697,125.1935752152576,742.9881539951958,8.79,30.552500000000002,69.02,130,316.42,0.37,17870.16
OTP,1234,Urban (1-4),driving_time,17,60890,1166,285,274911075,103.08758749278113,107.03448436277377,667.8224126884086,8.15,26.56,53.35,106.81,263.48,0.37,17039.21
OTP,1,Large central metro (1),driving_time,17,22671,68,0,98876565,43.21721759075471,43.30018545142623,40.27661742674458,5.75,16.32,27.21,54.254999999999995,143.9375,0.37,268.96
OTP,2,Large fringe metro (2),driving_time,17,16595,368,0,79764236,56.29876649593251,56.34764928858592,42.10117294908413,13.074,29.07,42.91,66.15,172.86150000000004,0.81,355.65
OTP,3,Medium metro (3),driving_time,17,14971,372,244,66957575,205.84538059346778,219.08352045275618,1200.8008531086662,19.6375,61.905,99.19,159.765,313.64500000000004,1.29,16665.15
OTP,4,Small metro (4),driving_time,17,6653,358,41,29312699,196.92721566848155,208.35542994801432,903.5567563032259,51.6365,93.73,124.225,178.3325,387.4077499999993,5.04,17039.21
OTP,56,Rural (5-6),driving_time,17,12166,1976,85,46093332,247.58194520321166,233.82099399364088,1032.802575400785,64.54,109.94,155.22,221.58,484.59,32.46,17870.16
OTP,5,Micropolitan (5),driving_time,17,6654,641,68,27214881,185.54510628606135,187.21569485817645,547.2456184813151,61.042500000000004,98.13749999999999,137.865,207.4625,409.28875,34.91,14230.05
OTP,6,Non-core (6),driving_time,17,5512,1335,17,18878451,321.9358343949045,300.56755992707855,1405.8048000567132,76.87049999999999,128.24,171.99,236.865,580.8764999999994,32.46,17870.16
OTP,99,All,driving_time,18,73056,3142,370,321004407,129.30096662355888,127.35254269507017,743.0448123295712,9.07,31.23,71.545,132.78,321.29875000000004,0.37,17870.16
OTP,1234,Urban (1-4),driving_time,18,60890,1166,285,274911075,105.06893160630311,109.0252505890437,667.8724628268963,8.42,27.05,55.02,109.87,268.3260000000002,0.37,17039.21
OTP,1,Large central metro (1),driving_time,18,22671,68,0,98876565,45.033655771690704,45.177580523150255,41.76851463023257,5.97,16.83,27.78,59.12,151.4725,0.37,269.1
OTP,2,Large fringe metro (2),driving_time,18,16595,368,0,79764236,57.671262428442304,57.741551203474195,43.38471531819076,13.78,29.65,43.58,67.88,179.26649999999995,0.81,357.55
OTP,3,Medium metro (3),driving_time,18,14971,372,244,66957575,208.32345555781896,221.49688657364158,1200.672602429003,20.133,63.12,101.96,163.935,315.7890000000001,1.29,16665.15
OTP,4,Small metro (4),driving_time,18,6653,358,41,29312699,199.89571385359952,211.40771285699915,903.5444426294617,52.66825,95.9575,127.175,181.145,387.5672499999996,5.04,17039.21
OTP,56,Rural (5-6),driving_time,18,12166,1976,85,46093332,250.86230113401209,236.98613893883729,1032.7332374312277,65.49,112.48,157.85,226.41,489.82,32.46,17870.16
OTP,5,Micropolitan (5),driving_time,18,6654,641,68,27214881,188.53,190.1679905236348,547.2789000767506,62.47125,100.82499999999999,139.75,211.155,415.79499999999996,34.91,14230.05
OTP,6,Non-core (6),driving_time,18,5512,1335,17,18878451,325.57031483166514,304.03754056150905,1405.6428143133103,77.89750000000001,129.915,174.9,241.48000000000002,583.7594999999999,32.46,17870.16
OTP,99,All,driving_time,19,73056,3142,370,321004407,131.51546872850344,129.60451489859372,743.0509256894096,9.22,32.19,74.02,136.15,323.65875000000005,0.37,17870.16
OTP,1234,Urban (1-4),driving_time,19,60890,1166,285,274911075,107.13034716607541,111.15791885750174,667.8952017267796,8.53,27.92,56.82,113.66,273.78900000000004,0.37,17039.21
OTP,1,Large central metro (1),driving_time,19,22671,68,0,98876565,46.917990825283404,47.273796122266184,43.369203211779414,6.06,17.25,28.61,62.05,154.45749999999998,0.37,269.1
OTP,2,Large fringe metro (2),driving_time,19,16595,368,0,79764236,58.92982585115999,59.03801989465555,44.33214848188535,14.1085,30.3,44.3,69.555,184.613,0.81,357.55
OTP,3,Medium metro (3),driving_time,19,14971,372,244,66957575,211.29297820330007,224.448809434765,1200.474412136385,21.3015,65.03,106.4,168.13,316.33950000000004,1.29,16665.15
OTP,4,Small metro (4),driving_time,19,6653,358,41,29312699,202.5566802782819,214.09820169114994,903.4687339874303,53.308249999999994,98.4,128.61,183.4625,388.6119999999998,6.11,17039.21
OTP,56,Rural (5-6),driving_time,19,12166,1976,85,46093332,253.84477030047182,239.9517855559946,1032.5771481007605,67.76,115.08,160.86,230.15,490.41,32.46,17870.16
OTP,5,Micropolitan (5),driving_time,19,6654,641,68,27214881,191.45557698147587,193.07661292122378,547.2006767506451,64.22749999999999,103.6825,142.945,214.6175,417.63,34.91,14230.05
OTP,6,Non-core (6),driving_time,19,5512,1335,17,18878451,328.6209717925387,307.08485537738676,1405.4205115151406,78.87049999999999,132.815,178.73,246.035,587.3759999999991,32.46,17870.16
OTP,99,All,driving_time,20,73056,3142,370,321004407,133.395628181493,131.44548872479115,743.1479271257027,9.36,33.04,76.07,138.885,327.64374999999995,0.37,17871.28
OTP,1234,Urban (1-4),driving_time,20,60890,1166,285,274911075,108.7717838462173,112.79186136027823,667.9865175311746,8.72,28.57,58.11,115.79,278.4520000000001,0.37,17040.33
OTP,1,Large central metro (1),driving_time,20,22671,68,0,98876565,47.9167209210004,48.209163911185634,44.50662897748234,6.21,17.69,29.25,63.114999999999995,157.6825,0.37,269.1
OTP,2,Large fringe metro (2),driving_time,20,16595,368,0,79764236,60.31964989454655,60.42440733802051,45.5018351885288,14.2,31.06,45.37,71.155,188.5415,0.81,361.25
OTP,3,Medium metro (3),driving_time,20,14971,372,244,66957575,213.7144367488287,226.90897638026837,1200.4006541885196,22.92,68.405,108.61,170.885,317.748,1.29,16666.27
OTP,4,Small metro (4),driving_time,20,6653,358,41,29312699,205.29595886267393,216.9094324037505,903.4710791012362,54.20099999999999,99.9875,131.675,187.415,391.2919999999998,7.27,17040.33
OTP,56,Rural (5-6),driving_time,20,12166,1976,85,46093332,256.92249565433326,243.0312177638468,1032.5298293623055,69.08,117.18,164.52,234.91,497.44,32.46,17871.28
OTP,5,Micropolitan (5),driving_time,20,6654,641,68,27214881,194.322295778925,196.00736651350076,547.2397556820505,65.30625,106.1675,146.54500000000002,218.6675,421.09625000000005,35.11,14231.17
OTP,6,Non-core (6),driving_time,20,5512,1335,17,18878451,331.95159781619657,310.37722017448255,1405.301100762149,80.4735,135.155,181.1,251.60500000000002,591.376,32.46,17871.28
OTP,99,All,geodesic_km,1,73056,3142,0,321004407,21.39653068455527,19.82919549017355,40.37898855305728,0.819958056900753,3.800029948948648,8.451357336320482,22.406340189656618,117.28907749614164,0.026332544334374642,1955.766633597536
OTP,1234,Urban (1-4),geodesic_km,1,60890,1166,0,274911075,11.896788640315709,12.226122695796617,19.530152274594855,0.7494913691246364,3.300403348071513,6.684264970050515,13.689229342998367,53.0595091976324,0.026332544334374642,1955.766633597536
OTP,1,Large central metro (1),geodesic_km,1,22671,68,0,98876565,5.999350391015935,6.455533483218348,5.867155866471151,0.5350494886249594,2.281195916649248,4.307223563617968,7.83135875407685,20.83751360523436,0.026332544334374642,109.62757617150127
OTP,2,Large fringe metro (2),geodesic_km,1,16595,368,0,79764236,12.295372906337375,12.563167187940007,11.824424918650987,1.1095995545411115,4.494412997272541,8.531658722122268,15.778134072966775,45.843544067551775,0.07206743658659073,123.1710740227064
OTP,3,Medium metro (3),geodesic_km,1,14971,372,0,66957575,13.426854938855042,13.665132949414478,21.594560658105415,0.9642729815576487,4.069549825990098,8.311570008833014,17.003845741585884,53.05650452906948,0.043464283159832126,1955.766633597536
OTP,4,Small metro (4),geodesic_km,1,6653,358,0,29312699,27.55584381840277,27.487061511754227,40.07992516579826,1.2570784870732756,5.505888288446802,14.57320183139502,33.48921527162033,128.98980934048987,0.03758082360446315,387.9529005988485
OTP,56,Rural (5-6),geodesic_km,1,12166,1976,0,46093332,68.9420915158677,65.17564419571335,71.90183159561393,3.6735576601029516,32.09761625504627,52.13166361999654,84.88970242036712,228.31517432119145,0.07687563070427907,1875.415639754555
OTP,5,Micropolitan (5),geodesic_km,1,6654,641,0,27214881,59.303521163711586,58.65902822804233,61.272518698278866,2.487376584570151,24.145819533658933,44.73643146247844,75.58841382183721,206.65739021002952,0.07687563070427907,957.2186498587207
OTP,6,Non-core (6),geodesic_km,1,5512,1335,0,18878451,80.57762256144947,74.56989630267203,81.43780640798643,15.007703279143254,40.618124091119526,60.84564094438176,93.70774678490443,252.78998761129714,0.7022992266561939,1875.415639754555
OTP,99,All,geodesic_km,2,73056,3142,0,321004407,30.250847796254686,28.526038252187654,48.67163203251249,1.1444034960293545,5.697717391362241,12.858077208194258,36.226059177011344,153.74541818565942,0.0300617974839791,1957.7502660598263
OTP,1234,Urban (1-4),geodesic_km,2,60890,1166,0,274911075,18.932430501220143,19.40257055294318,29.164612691596606,1.0328011037507514,4.875224576628489,9.988089301358308,20.85400881920979,89.13566954361252,0.0300617974839791,1957.7502660598263
OTP,1,Large central metro (1),geodesic_km,2,22671,68,0,98876565,8.041442157103981,8.636081748680322,8.177822967228664,0.6926225731022999,3.0568792887433127,5.8218113094513315,10.339887286779003,27.721569119435316,0.0300617974839791,110.87418031129599
OTP,2,Large fringe metro (2),geodesic_km,2,16595,368,0,79764236,16.423710829606232,16.863149165633338,14.162047181480604,1.7974391929925888,6.992624763910186,12.139433817344024,20.7942890464482,57.100574122782945,0.1342143018825019,150.24487325025294
OTP,3,Medium metro (3),geodesic_km,2,14971,372,0,66957575,22.53628358896839,23.125001508954462,30.77301495890693,1.3760844793618239,6.4282904279232955,13.542642075454618,27.629940678485745,90.14052485504158,0.043464283159832126,1957.7502660598263
OTP,4,Small metro (4),geodesic_km,2,6653,358,0,29312699,54.1929919206116,54.12688874001462,56.865439028946454,2.092257319365646,16.741930760436976,40.35327636275431,70.1287736577304,203.35380583137675,0.09096535814849488,439.187237083818
OTP,56,Rural (5-6),geodesic_km,2,12166,1976,0,46093332,86.89875418246652,82.94046663256762,78.22026442315304,9.552431051172736,44.4564406754011,68.08361518821931,105.7863332743402,266.65805860828704,0.30602601157629056,1877.6260072667073
OTP,5,Micropolitan (5),geodesic_km,2,6654,641,0,27214881,77.21031376874518,76.6898406115894,66.37119826369941,4.565580720947017,38.28316051986211,60.643203240962976,98.09746952966253,239.632821627397,0.30602601157629056,957.2186498587207
OTP,6,Non-core (6),geodesic_km,2,5512,1335,0,18878451,98.59448758466206,91.95127177417726,89.09361761949485,24.248583230268054,52.46055058241547,76.17825413987478,114.40834567385582,296.45591819669517,0.8891959585648656,1877.6260072667073
OTP,99,All,geodesic_km,3,73056,3142,0,321004407,38.036371638451705,36.131847073971215,55.24238049902058,1.4907941212060867,7.425626315255345,17.141449728688322,48.63330525978513,182.15282059542585,0.0300617974839791,1957.7502660598263
OTP,1234,Urban (1-4),geodesic_km,3,60890,1166,0,274911075,25.75572201771007,26.265783920412932,36.96229413763887,1.3491275248111219,6.374492410030453,13.250935748552836,28.72737627882146,131.97737286735267,0.0300617974839791,1957.7502660598263
OTP,1,Large central metro (1),geodesic_km,3,22671,68,0,98876565,10.226283664784367,10.884401822820093,10.713175731752928,0.8605887881189898,3.855569132220425,7.142540012775913,12.828004618538797,38.192706781897506,0.0300617974839791,127.32617746189283
OTP,2,Large fringe metro (2),geodesic_km,3,16595,368,0,79764236,19.870148108021436,20.133018432109548,15.568396820736263,2.5234420487320675,9.169547549115503,15.628034841687107,25.82997600254531,61.67307244372089,0.1342143018825019,151.44898129911996
OTP,3,Medium metro (3),geodesic_km,3,14971,372,0,66957575,35.39472651774559,36.24684049908296,43.43600742225072,2.022716974140598,8.959898796245096,19.67898208228612,44.738898344618086,171.31006461864766,0.043464283159832126,1957.7502660598263
OTP,4,Small metro (4),geodesic_km,3,6653,358,0,29312699,71.66485467371933,72.03864966909818,63.54938482002996,3.3633698387716824,30.716188239026746,56.63702976376743,92.43551306331452,256.90395316246247,0.09096535814849488,482.68591868350916
OTP,56,Rural (5-6),geodesic_km,3,12166,1976,0,46093332,99.50018516853213,94.97528298705724,83.39902559115622,17.657889360399622,52.68451895277327,78.51355605403508,121.8149065448631,301.26816147606945,0.45163649779426074,1877.6260072667073
OTP,5,Micropolitan (5),geodesic_km,3,6654,641,0,27214881,88.93295254760908,88.27715047834127,71.14083318466147,11.861404020139664,46.51215524839688,70.96688443573132,112.63518861033629,260.81208558713536,0.45163649779426074,986.0081992313977
OTP,6,Non-core (6),geodesic_km,3,5512,1335,0,18878451,112.25678274828938,104.63120651314192,94.5833447382483,28.08357565087013,61.63515151961016,87.42307627769438,131.30498089499676,327.0033590556686,2.1646316160018855,1877.6260072667073
OTP,99,All,geodesic_km,4,73056,3142,0,321004407,44.54317480433517,42.37295088439662,60.70178858049442,1.8475626623566772,9.169458813576924,20.8945899301349,59.361776280097025,204.49667850447486,0.04635429211203583,2106.138341673071
OTP,1234,Urban (1-4),geodesic_km,4,60890,1166,0,274911075,31.089639696296143,31.554610382924608,42.52983872659235,1.6374338646001967,7.833892758248378,16.075209725291394,35.23842488257015,160.69347892116608,0.04635429211203583,2106.138341673071
OTP,1,Large central metro (1),geodesic_km,4,22671,68,0,98876565,11.944804463900327,12.666970862365812,12.077668667234562,1.0397754357488134,4.625565983779062,8.508964424559721,15.029958828988574,42.83915970142539,0.04635429211203583,139.51773887832465
OTP,2,Large fringe metro (2),geodesic_km,4,16595,368,0,79764236,22.311194675947572,22.659570990469742,16.873553571459542,3.137673459484643,10.95836767466033,17.960507414606727,28.27202872478123,67.2574892290733,0.20426148603954908,152.33781027740733
OTP,3,Medium metro (3),geodesic_km,4,14971,372,0,66957575,46.50360626430719,46.887514916547175,53.27858405617246,2.7594628485166726,11.683701673096614,27.099083429290516,64.475226786728,188.90837826201027,0.1041479468261045,2106.138341673071
OTP,4,Small metro (4),geodesic_km,4,6653,358,0,29312699,83.53941591403803,84.44625413099071,65.06655451024773,5.934686203390312,41.338463677624624,68.84517535751414,102.69585830273628,261.6635573558186,0.13649440848276106,485.65246775204645
OTP,56,Rural (5-6),geodesic_km,4,12166,1976,0,46093332,111.8772001806706,106.89598464936093,87.37436808235688,25.101978509280922,60.205963467043574,88.45436090731936,136.91045639248142,324.00900997082493,0.45163649779426074,1915.9713705630725
OTP,5,Micropolitan (5),geodesic_km,4,6654,641,0,27214881,100.33196794417661,99.69509599785378,75.19630385239175,21.087613292697966,53.66219075947013,80.06161948629449,126.20445889146791,293.98098604652336,0.45163649779426074,989.5758978826378
OTP,6,Non-core (6),geodesic_km,4,5512,1335,0,18878451,125.81442356630758,117.27667360233794,98.33869832004554,33.301692361628966,70.06447393039193,99.99093793442802,149.04957379015428,351.52303804842876,2.1646316160018855,1915.9713705630725
OTP,99,All,geodesic_km,5,73056,3142,0,321004407,51.02415844884362,48.6885416957788,70.11812439006663,2.080031772779991,10.706752501405827,24.98128690518935,66.97300741150625,242.29425546512624,0.04635429211203583,2297.7634584070747
OTP,1234,Urban (1-4),geodesic_km,5,60890,1166,0,274911075,36.75761952959792,37.19360058611426,52.05972397555817,1.861383532063245,9.063010808564593,19.143288819000027,41.90754980118281,192.08312548114404,0.04635429211203583,2297.7634584070747
OTP,1,Large central metro (1),geodesic_km,5,22671,68,0,98876565,13.607010822069393,14.29472894701386,14.540830323639268,1.1695923744010932,5.208722212915225,9.455267906292097,16.73503325535615,55.9413032276222,0.04635429211203583,139.51773887832465
OTP,2,Large fringe metro (2),geodesic_km,5,16595,368,0,79764236,25.093880235100624,25.356266000610056,18.629825110701834,3.8271923463485598,12.717408227766015,20.4945497279328,31.274029650337237,74.35520010158038,0.20426148603954908,167.27532683973496
OTP,3,Medium metro (3),geodesic_km,5,14971,372,0,66957575,59.56034518967692,59.95720618460727,71.48403494875026,3.422507659536429,16.478128874062524,35.759764470956064,76.06169081953145,320.40586709935474,0.1430670958711353,2297.7634584070747
OTP,4,Small metro (4),geodesic_km,5,6653,358,0,29312699,93.42793333442563,94.64862683285358,71.92765281782587,12.79065494769405,47.42472874172964,74.57692282057458,113.631984905512,301.5027626086323,0.13649440848276106,534.5911082078729
OTP,56,Rural (5-6),geodesic_km,5,12166,1976,0,46093332,122.42721243477749,117.24697477932274,99.21024229843891,29.166535181505655,65.27154872719319,95.47449380419437,146.09218252954744,353.8592199740925,1.5244721980664173,2147.495231129672
OTP,5,Micropolitan (5),geodesic_km,5,6654,641,0,27214881,109.88879548410046,109.31923453044088,85.19182943128385,25.715781401217946,57.97267687205865,85.45558094783331,134.77474505336139,328.514209723819,1.5244721980664173,1022.193208858763
OTP,6,Non-core (6),geodesic_km,5,5512,1335,0,18878451,137.56339283931393,128.67548167706718,112.00978779946503,37.168169655483574,75.43146473123184,108.05148721538691,160.1586393721335,400.9289279461277,2.1646316160018855,2147.495231129672
OTP,99,All,geodesic_km,6,73056,3142,0,321004407,60.11091311085457,57.863807385236036,123.13256982629613,2.34132111099113,11.943435988051283,28.49269379184797,76.71831844972269,265.2008637828704,0.04635429211203583,3692.320092229044
OTP,1234,Urban (1-4),geodesic_km,6,60890,1166,0,274911075,44.69599547319414,45.476341822267614,102.9901322701,2.0932008530964534,10.181708831096973,21.398007299445187,49.124787045185,204.8040950025891,0.04635429211203583,2329.3831628375287
OTP,1,Large central metro (1),geodesic_km,6,22671,68,0,98876565,15.063141333966406,15.673360006592068,16.528884273768007,1.3177675575671992,5.795371947874676,10.534806935782408,17.926240521583175,56.75402827823167,0.04635429211203583,143.12169466914008
OTP,2,Large fringe metro (2),geodesic_km,6,16595,368,0,79764236,27.237929470898194,27.418906384665473,20.75140765734463,4.309341793889789,13.543577989336818,22.266711263861627,33.80962468184043,91.04109440822907,0.20426148603954908,178.0910190463789
OTP,3,Medium metro (3),geodesic_km,6,14971,372,0,66957575,80.54992348599643,82.28789712531517,170.19482324550614,4.161406135793214,21.426165949975832,48.24296368846935,91.23350896791516,325.58089647556505,0.25647125503355583,2297.7634584070747
OTP,4,Small metro (4),geodesic_km,6,6653,358,0,29312699,108.53995837998352,111.0568445054448,138.47513176826638,19.64292615833503,54.44019406969373,82.56420821197122,126.89436825063073,308.60964980865384,1.3092650263597476,2329.3831628375287
OTP,56,Rural (5-6),geodesic_km,6,12166,1976,0,46093332,137.26152423670888,131.74545851952877,175.55077900287083,32.99415412369997,70.25921524771222,102.2626903142706,155.21268378373162,375.1969326088687,2.1646316160018855,3692.320092229044
OTP,5,Micropolitan (5),geodesic_km,6,6654,641,0,27214881,117.98196398728966,117.65730366475753,91.33771384402326,29.66723238456925,63.36014181167321,91.82404378868937,142.1328421945392,334.5078549522352,7.51192485478569,1358.8326974511897
OTP,6,Non-core (6),geodesic_km,6,5512,1335,0,18878451,160.53550716479953,152.05472318759772,238.67553676903677,41.19743186271878,79.79403299022039,116.14327896075943,168.7314893849901,456.2762041449189,2.1646316160018855,3692.320092229044
OTP,99,All,geodesic_km,7,73056,3142,0,321004407,64.48787345332217,62.21779604319426,125.57645895805217,2.641898993653456,13.252113296306543,31.696165431442488,81.22347988351464,282.42677701011223,0.04635429211203583,3712.307131750987
OTP,1234,Urban (1-4),geodesic_km,7,60890,1166,0,274911075,48.53596970145382,49.402339120492734,105.27301675854189,2.357103431553043,11.2118484350431,23.65773978144322,54.07186357753268,221.08677237835462,0.04635429211203583,2329.3831628375287
OTP,1,Large central metro (1),geodesic_km,7,22671,68,0,98876565,16.53572948855764,17.15892659444577,18.472947817249786,1.47185600929271,6.449832789073307,11.459564415576345,19.501972803587066,57.38475062692247,0.04635429211203583,153.1380103575391
OTP,2,Large fringe metro (2),geodesic_km,7,16595,368,0,79764236,29.08239014902107,29.28892566692573,22.302957567679876,4.453290752398022,14.601747517948937,23.931850437210304,36.29895121292272,93.73302788116457,0.21629427689074213,178.71797468961591
OTP,3,Medium metro (3),geodesic_km,7,14971,372,0,66957575,88.47841634802033,90.52154720622644,171.6755340236761,4.821843455309396,25.69631806753206,57.25951618265493,99.71812919296609,344.67421599469816,0.25647125503355583,2297.7634584070747
OTP,4,Small metro (4),geodesic_km,7,6653,358,0,29312699,116.22441548432528,118.96967826549155,141.7932348357908,24.036114326250786,58.25410807762658,86.68678018997518,136.04963334293646,335.0804712626052,1.3092650263597476,2329.3831628375287
OTP,56,Rural (5-6),geodesic_km,7,12166,1976,0,46093332,144.3260634460284,138.6520846130913,177.7139848025008,35.46311111860512,73.25401912804784,107.42251592077983,164.99956864196267,407.9776289857565,2.1646316160018855,3712.307131750987
OTP,5,Micropolitan (5),geodesic_km,7,6654,641,0,27214881,123.83888276134049,123.68796157586175,94.39714502116468,31.881445646246732,65.72307319780191,96.59509206383177,151.41128168834177,343.5691209092259,7.51192485478569,1358.8326974511897
OTP,6,Non-core (6),geodesic_km,7,5512,1335,0,18878451,169.05786683425652,160.2241313730485,240.49719294223524,44.52475308906936,83.90751498946115,122.13576840940041,178.81465899967847,483.95325460322323,2.1646316160018855,3712.307131750987
OTP,99,All,geodesic_km,8,73056,3142,0,321004407,87.20953739663437,83.78217020703656,289.1957260402605,2.9012190707560155,14.421486216557645,35.19180242481346,91.57042515172105,305.6297293502206,0.04635429211203583,4180.1162592518585
OTP,1234,Urban (1-4),geodesic_km,8,60890,1166,0,274911075,70.51624010447533,69.96987848311068,278.64158223913086,2.5825012272596224,12.215182255501137,25.958645845907853,63.63577743838665,246.9256152041975,0.04635429211203583,4180.1162592518585
OTP,1,Large central metro (1),geodesic_km,8,22671,68,0,98876565,18.921696898918885,19.44694681389133,21.775612282844193,1.6376513808920243,7.05112910869301,12.257197752205611,21.404864012228796,98.48337989877173,0.04635429211203583,153.1380103575391
OTP,2,Large fringe metro (2),geodesic_km,8,16595,368,0,79764236,31.259782527445054,31.364180104415926,24.768024456542037,5.0304484126322295,15.639719564598241,25.24390933190551,38.0092796755943,117.97145638816757,0.21629427689074213,200.7011166943618
OTP,3,Medium metro (3),geodesic_km,8,14971,372,0,66957575,158.26196041025722,155.98391779883968,503.7064363503935,5.562436568902592,31.42548386118067,68.42756480551017,118.85049334625351,380.73321700893786,0.25647125503355583,4180.1162592518585
OTP,4,Small metro (4),geodesic_km,8,6653,358,0,29312699,146.80056654459668,148.9662371967616,317.00269800651154,27.178145828429926,66.12993179850058,94.89930204138179,146.6087676727212,394.59705784514114,1.3092650263597476,3802.6904218126137
OTP,56,Rural (5-6),geodesic_km,8,12166,1976,0,46093332,170.758351478466,166.1618073753382,324.4409920568089,38.57548269745577,77.52383254204815,114.09909926548394,174.76508429670108,459.56961827424226,2.1646316160018855,4022.5099635242314
OTP,5,Micropolitan (5),geodesic_km,8,6654,641,0,27214881,166.02914883331707,165.2433581266694,378.88178684720475,34.59156450473848,69.28643923691891,103.48959840288057,161.73551042296958,379.6642988135209,8.281111962505976,4022.5099635242314
OTP,6,Non-core (6),geodesic_km,8,5512,1335,0,18878451,176.46737078195315,167.48582951079104,242.89419548834394,47.996578579906995,88.03829157267832,128.03875700618067,187.59471033831872,507.185280263251,2.1646316160018855,3712.307131750987
OTP,99,All,geodesic_km,9,73056,3142,0,321004407,91.83906701054327,88.21293605775969,290.7470661827612,3.059340943496842,15.813522533911174,37.455706420397455,97.18948306673602,323.43824415611584,0.04635429211203583,4183.114527746034
OTP,1234,Urban (1-4),geodesic_km,9,60890,1166,0,274911075,74.64951761102175,74.00542863057889,280.04685499696575,2.726510241693832,13.380716739624317,28.193732981025903,69.26875030447319,256.46990157736275,0.04635429211203583,4183.114527746034
OTP,1,Large central metro (1),geodesic_km,9,22671,68,0,98876565,21.21978049957492,21.515941313887467,25.86387927539289,1.7058456665521111,7.708387677102148,13.636418152592485,23.86614276073223,106.09623793307308,0.04635429211203583,179.91313617783064
OTP,2,Large fringe metro (2),geodesic_km,9,16595,368,0,79764236,33.42567873917273,33.432021334346885,28.199998887964664,5.354601939028068,16.56595937873716,26.681633941577598,39.88978006539041,132.76607328508715,0.21629427689074213,215.52132188698636
OTP,3,Medium metro (3),geodesic_km,9,14971,372,0,66957575,166.30119315246867,164.0807700872663,504.9283129422311,6.691042550505037,34.10701753606613,75.2037503709202,137.18333312380065,382.91432977380157,0.295436529241682,4183.114527746034
OTP,4,Small metro (4),geodesic_km,9,6653,358,0,29312699,153.30545351977625,155.7126985121251,317.47442864778316,29.421721124015836,70.84966202040042,99.58581358085029,156.0604766470734,420.94375073591357,1.3092650263597476,3803.9073946092217
OTP,56,Rural (5-6),geodesic_km,9,12166,1976,0,46093332,177.87158903395814,172.94972922074382,325.92917932282234,41.80271064966085,81.53516625629972,120.39075762883579,183.66021350863798,477.95846028231534,12.171094187399714,4053.99370611745
OTP,5,Micropolitan (5),geodesic_km,9,6654,641,0,27214881,172.38097391186454,171.58150453631157,379.7664517238251,36.59183011473233,72.79252732252331,108.43125213079782,169.71783709980383,383.29414055521465,12.171094187399714,4053.99370611745
OTP,6,Non-core (6),geodesic_km,9,5512,1335,0,18878451,184.49977354455518,174.92214062081504,245.56691907136323,51.06116886904613,93.21604217603985,135.41987393672258,196.2523950767115,552.0900941248151,17.82075967421769,3724.9842123660346
OTP,99,All,geodesic_km,10,73056,3142,0,321004407,95.51528963324316,91.81757965497874,291.3736403705672,3.309151233225286,17.396980958900393,40.053980562316326,102.289545894546,344.2448530859634,0.04635429211203583,4183.114527746034
OTP,1234,Urban (1-4),geodesic_km,10,60890,1166,0,274911075,77.98984279668697,77.31720830813366,280.5556728520233,2.9119455097697875,14.575641185154772,30.493020753788144,73.51679153733077,269.54485210528054,0.04635429211203583,4183.114527746034
OTP,1,Large central metro (1),geodesic_km,10,22671,68,0,98876565,22.952605894589674,23.18994466582085,27.4034923813386,1.8407373830871574,8.218980444305762,14.931177519090987,26.38390424752398,113.75660374274939,0.04635429211203583,190.1641772463733
OTP,2,Large fringe metro (2),geodesic_km,10,16595,368,0,79764236,35.437660083682985,35.33810910204619,30.398148493915862,5.823765005810063,17.592997957696916,28.136237395200084,41.93878649903964,136.64474362725628,0.21629427689074213,230.3445795412768
OTP,3,Medium metro (3),geodesic_km,10,14971,372,0,66957575,171.91867018915116,169.85951636821991,504.7348210101184,7.726778954542132,37.45653003261211,78.60982445815456,147.602046701912,400.43652355403583,0.3530661335249274,4183.114527746034
OTP,4,Small metro (4),geodesic_km,10,6653,358,0,29312699,160.3127339791862,162.738893473895,317.53185436442016,34.462603488237455,75.46850873836834,104.49416614785301,167.10570866362463,454.8413742462376,1.3092650263597476,3803.9073946092217
